window,h,true,lstm,last_sinr
227,2,7.6541915,7.2177253,7.7499366
227,3,7.6900287,7.2220526,7.7499366
228,1,7.6541915,7.2775702,6.667223
228,2,7.6900287,7.2022195,6.667223
228,3,9.1115055,7.2140794,6.667223
229,1,7.6900287,7.26109,7.6541915
229,2,9.1115055,7.2351465,7.6541915
229,3,7.90816,7.2479634,7.6541915
230,1,9.1115055,7.277368,7.6900287
230,2,7.90816,7.2476974,7.6900287
230,3,5.726975,7.2532434,7.6900287
231,1,7.90816,7.2654757,9.1115055
231,2,5.726975,7.3484626,9.1115055
231,3,7.0069585,7.322914,9.1115055
232,1,5.726975,7.339141,7.90816
232,2,7.0069585,7.2642446,7.90816
232,3,6.8469377,7.264643,7.90816
233,1,7.0069585,7.2505026,5.726975
233,2,6.8469377,7.148013,5.726975
233,3,7.872826,7.1579905,5.726975
234,1,6.8469377,7.2897573,7.0069585
234,2,7.872826,7.2374287,7.0069585
234,3,5.603266,7.2765393,7.0069585
235,1,7.872826,7.304174,6.8469377
235,2,5.603266,7.2510476,6.8469377
235,3,9.418947,7.2849197,6.8469377
236,1,5.603266,7.2345304,7.872826
236,2,9.418947,7.248914,7.872826
236,3,11.002361,7.228521,7.872826
237,1,9.418947,7.301888,5.603266
237,2,11.002361,7.1844134,5.603266
237,3,6.0531893,7.2173853,5.603266
238,1,11.002361,7.295625,9.418947
238,2,6.0531893,7.440922,9.418947
238,3,8.668138,7.4087653,9.418947
239,1,6.0531893,6.876529,11.002361
239,2,8.668138,7.4330416,11.002361
239,3,6.8786654,7.1196117,11.002361
240,1,8.668138,7.1939635,6.0531893
240,2,6.8786654,6.9827404,6.0531893
240,3,7.4845347,6.994977,6.0531893
241,1,6.8786654,7.260224,8.668138
241,2,7.4845347,7.2162914,8.668138
241,3,6.778286,7.258857,8.668138
242,1,7.4845347,7.2665567,6.8786654
242,2,6.778286,7.1721306,6.8786654
242,3,4.333324,7.201132,6.8786654
243,1,6.778286,7.268658,7.4845347
243,2,4.333324,7.224699,7.4845347
243,3,7.670092,7.255101,7.4845347
244,1,4.333324,7.300944,6.778286
244,2,7.670092,7.2407875,6.778286
244,3,7.9950204,7.263259,6.778286
245,1,7.670092,7.2759423,4.333324
245,2,7.9950204,7.112355,4.333324
245,3,6.719416,7.180444,4.333324
246,1,7.9950204,7.2560506,7.670092
246,2,6.719416,7.278904,7.670092
246,3,6.706921,7.2763944,7.670092
247,1,6.719416,7.2211657,7.9950204
247,2,6.706921,7.240414,7.9950204
247,3,6.746254,7.2136326,7.9950204
248,1,6.706921,7.3059206,6.719416
248,2,6.746254,7.22355,6.719416
248,3,7.634355,7.255279,6.719416
249,1,6.746254,7.278215,6.706921
249,2,7.634355,7.2089667,6.706921
249,3,7.0314426,7.245292,6.706921
250,1,7.634355,7.2967305,6.746254
250,2,7.0314426,7.2388043,6.746254
250,3,8.159506,7.2694993,6.746254
251,1,7.0314426,7.260385,7.634355
251,2,8.159506,7.251874,7.634355
251,3,5.8048725,7.2539983,7.634355
252,1,8.159506,7.3044252,7.0314426
252,2,5.8048725,7.251165,7.0314426
252,3,4.9064736,7.268599,7.0314426
253,1,5.8048725,7.2194614,8.159506
253,2,4.9064736,7.240105,8.159506
253,3,4.719968,7.2049365,8.159506
254,1,4.9064736,7.3059716,5.8048725
254,2,4.719968,7.2007856,5.8048725
254,3,4.819668,7.2206135,5.8048725
255,1,4.719968,7.281135,4.9064736
255,2,4.819668,7.13923,4.9064736
255,3,4.787104,7.2056513,4.9064736
256,1,4.819668,7.35428,4.719968
256,2,4.787104,7.1977906,4.719968
256,3,6.956314,7.298516,4.719968
257,1,4.787104,7.383202,4.819668
257,2,6.956314,7.228179,4.819668
257,3,5.8338995,7.339917,4.819668
258,1,6.956314,7.3488293,4.787104
258,2,5.8338995,7.186851,4.787104
258,3,8.198138,7.3041596,4.787104
259,1,5.8338995,7.2922373,6.956314
259,2,8.198138,7.2925396,6.956314
259,3,8.337099,7.2930593,6.956314
260,1,8.198138,7.311399,5.8338995
260,2,8.337099,7.1898966,5.8338995
260,3,8.100755,7.2615657,5.8338995
261,1,8.337099,7.1707134,8.198138
261,2,8.100755,7.2607107,8.198138
261,3,5.740317,7.1746078,8.198138
262,1,8.100755,7.248544,8.337099
262,2,5.740317,7.267496,8.337099
262,3,6.810619,7.2194386,8.337099
263,1,5.740317,7.2895865,8.100755
263,2,6.810619,7.246025,8.100755
263,3,9.638249,7.2421865,8.100755
264,1,6.810619,7.2672377,5.740317
264,2,9.638249,7.1605935,5.740317
264,3,5.498369,7.1755643,5.740317
265,1,9.638249,7.2917385,6.810619
265,2,5.498369,7.2317696,6.810619
265,3,8.573771,7.270633,6.810619
266,1,5.498369,7.243367,9.638249
266,2,8.573771,7.436389,9.638249
266,3,9.626194,7.363614,9.638249
267,1,8.573771,7.297357,5.498369
267,2,9.626194,7.1548123,5.498369
267,3,8.30959,7.1698256,5.498369
268,1,9.626194,7.2079577,8.573771
268,2,8.30959,7.2276793,8.573771
268,3,7.579081,7.207782,8.573771
269,1,8.30959,7.110021,9.626194
269,2,7.579081,7.2564154,9.626194
269,3,7.908097,7.230615,9.626194
270,1,7.579081,7.316405,8.30959
270,2,7.908097,7.237404,8.30959
270,3,7.115129,7.2590404,8.30959
271,1,7.908097,7.275669,7.579081
271,2,7.115129,7.1910014,7.579081
271,3,8.772991,7.203261,7.579081
272,1,7.115129,7.260111,7.908097
272,2,8.772991,7.216976,7.908097
272,3,0.3673177,7.223984,7.908097
273,1,8.772991,7.2911925,7.115129
273,2,0.3673177,7.228306,7.115129
273,3,9.214941,7.2455754,7.115129
274,1,0.3673177,7.2319965,8.772991
274,2,9.214941,7.2892895,8.772991
274,3,5.9460087,7.2489414,8.772991
275,1,9.214941,7.3721414,0.3673177
275,2,5.9460087,7.2993727,0.3673177
275,3,5.13354,6.8747144,0.3673177
276,1,5.9460087,7.236731,9.214941
276,2,5.13354,7.068486,9.214941
276,3,5.3320527,7.12525,9.214941
277,1,5.13354,7.1223845,5.9460087
277,2,5.3320527,6.90403,5.9460087
277,3,8.014406,7.079498,5.9460087
278,1,5.3320527,7.3131166,5.13354
278,2,8.014406,7.1431375,5.13354
278,3,7.5626836,7.2776957,5.13354
279,1,8.014406,7.3167276,5.3320527
279,2,7.5626836,7.1629863,5.3320527
279,3,9.421675,7.289013,5.3320527
280,1,7.5626836,7.2063813,8.014406
280,2,9.421675,7.2919164,8.014406
280,3,8.013068,7.2363234,8.014406
281,1,9.421675,7.294153,7.5626836
281,2,8.013068,7.265297,7.5626836
281,3,7.4840384,7.2610073,7.5626836
282,1,8.013068,7.2972856,9.421675
282,2,7.4840384,7.412007,9.421675
282,3,9.646816,7.386698,9.421675
283,1,7.4840384,7.3586864,8.013068
283,2,9.646816,7.2726345,8.013068
283,3,7.432196,7.275973,8.013068
284,1,9.646816,7.270117,7.4840384
284,2,7.432196,7.196922,7.4840384
284,3,7.951855,7.209023,7.4840384
285,1,7.432196,7.1447425,9.646816
285,2,7.951855,7.3088903,9.646816
285,3,7.8624053,7.2699537,9.646816
286,1,7.951855,7.3333697,7.432196
286,2,7.8624053,7.2185373,7.432196
286,3,7.7235456,7.2369747,7.432196
287,1,7.8624053,7.2491984,7.951855
287,2,7.7235456,7.199083,7.951855
287,3,7.1387205,7.2069383,7.951855
288,1,7.7235456,7.275881,7.8624053
288,2,7.1387205,7.2300296,7.8624053
288,3,9.313246,7.237309,7.8624053
289,1,7.1387205,7.2752066,7.7235456
289,2,9.313246,7.2319684,7.7235456
289,3,7.5401826,7.2400265,7.7235456
290,1,9.313246,7.2916384,7.1387205
290,2,7.5401826,7.2292976,7.1387205
290,3,8.752806,7.24611,7.1387205
291,1,7.5401826,7.269892,9.313246
291,2,8.752806,7.3763747,9.313246
291,3,7.6113744,7.367032,9.313246
292,1,8.752806,7.34283,7.5401826
292,2,7.6113744,7.248981,7.5401826
292,3,7.318781,7.2603364,7.5401826
293,1,7.6113744,7.2338967,8.752806
293,2,7.318781,7.2490153,8.752806
293,3,5.391284,7.2387915,8.752806
294,1,7.318781,7.3094196,7.6113744
294,2,5.391284,7.231086,7.6113744
294,3,8.277736,7.2425117,7.6113744
295,1,5.391284,7.273347,7.318781
295,2,8.277736,7.211308,7.318781
295,3,7.09838,7.2295113,7.318781
296,1,8.277736,7.2765384,5.391284
296,2,7.09838,7.1606755,5.391284
296,3,7.2878838,7.1913257,5.391284
297,1,7.09838,7.1946883,8.277736
297,2,7.2878838,7.245926,8.277736
297,3,4.6124563,7.21098,8.277736
298,1,7.2878838,7.311328,7.09838
298,2,4.6124563,7.243284,7.09838
298,3,8.145465,7.2693896,7.09838
299,1,4.6124563,7.2734737,7.2878838
299,2,8.145465,7.2285614,7.2878838
299,3,6.911005,7.24588,7.2878838
300,1,8.145465,7.2641773,4.6124563
300,2,6.911005,7.106073,4.6124563
300,3,5.1130233,7.165538,4.6124563
301,1,6.911005,7.2064133,8.145465
301,2,5.1130233,7.256154,8.145465
301,3,7.429278,7.2285705,8.145465
302,1,5.1130233,7.3073983,6.911005
302,2,7.429278,7.233488,6.911005
302,3,7.4832053,7.271517,6.911005
303,1,7.429278,7.273373,5.1130233
303,2,7.4832053,7.1349287,5.1130233
303,3,7.0021424,7.1936407,5.1130233
304,1,7.4832053,7.2775154,7.429278
304,2,7.0021424,7.265693,7.429278
304,3,9.222856,7.287135,7.429278
305,1,7.0021424,7.2810316,7.4832053
305,2,9.222856,7.256137,7.4832053
305,3,5.9406443,7.2692213,7.4832053
306,1,9.222856,7.295297,7.0021424
306,2,5.9406443,7.24021,7.0021424
306,3,8.412362,7.261317,7.0021424
307,1,5.9406443,7.2611585,9.222856
307,2,8.412362,7.3747177,9.222856
307,3,3.09149,7.341191,9.222856
308,1,8.412362,7.3128448,5.9406443
308,2,3.09149,7.1974754,5.9406443
308,3,8.459221,7.203999,5.9406443
309,1,3.09149,7.2089806,8.412362
309,2,8.459221,7.220218,8.412362
309,3,8.505816,7.2064886,8.412362
310,1,8.459221,7.510037,3.09149
310,2,8.505816,7.327966,3.09149
310,3,7.3684363,7.2960467,3.09149
311,1,8.505816,7.23992,8.459221
311,2,7.3684363,7.239091,8.459221
311,3,7.987881,7.2729177,8.459221
312,1,7.3684363,7.1395464,8.505816
312,2,7.987881,7.1412635,8.505816
312,3,9.327241,7.1361203,8.505816
313,1,7.987881,7.2873716,7.3684363
313,2,9.327241,7.1994042,7.3684363
313,3,8.840438,7.238566,7.3684363
314,1,9.327241,7.27105,7.987881
314,2,8.840438,7.2268496,7.987881
314,3,4.211337,7.241968,7.987881
315,1,8.840438,7.293781,9.327241
315,2,4.211337,7.3722596,9.327241
315,3,7.4762278,7.3787794,9.327241
316,1,4.211337,7.323183,8.840438
316,2,7.4762278,7.2959304,8.840438
316,3,7.5982347,7.312004,8.840438
317,1,7.4762278,7.186684,4.211337
317,2,7.5982347,7.0109415,4.211337
317,3,5.943584,7.0208545,4.211337
318,1,7.5982347,7.324284,7.4762278
318,2,5.943584,7.264178,7.4762278
318,3,9.27982,7.32535,7.4762278
319,1,5.943584,7.260801,7.5982347
319,2,9.27982,7.2252135,7.5982347
319,3,0.95465785,7.2590785,7.5982347
320,1,9.27982,7.305668,5.943584
320,2,0.95465785,7.205062,5.943584
320,3,6.5090885,7.2470737,5.943584
321,1,0.95465785,7.254867,9.27982
321,2,6.5090885,7.386299,9.27982
321,3,7.832563,7.351433,9.27982
322,1,6.5090885,7.3409677,0.95465785
322,2,7.832563,7.2808933,0.95465785
322,3,6.3558145,6.9306536,0.95465785
323,1,7.832563,7.562679,6.5090885
323,2,6.3558145,7.35648,6.5090885
323,3,6.4674582,7.574514,6.5090885
324,1,6.3558145,7.275543,7.832563
324,2,6.4674582,7.239437,7.832563
324,3,7.2168894,7.3115916,7.832563
325,1,6.4674582,7.299934,6.3558145
325,2,7.2168894,7.194348,6.3558145
325,3,6.8434777,7.283139,6.3558145
326,1,7.2168894,7.2641964,6.4674582
326,2,6.8434777,7.170159,6.4674582
326,3,9.025357,7.23897,6.4674582
327,1,6.8434777,7.2833734,7.2168894
327,2,9.025357,7.259606,7.2168894
327,3,8.123193,7.276528,7.2168894
328,1,9.025357,7.300674,6.8434777
328,2,8.123193,7.2448463,6.8434777
328,3,8.31691,7.273375,6.8434777
329,1,8.123193,7.2388496,9.025357
329,2,8.31691,7.351674,9.025357
329,3,5.5982103,7.296358,9.025357
330,1,8.31691,7.331723,8.123193
330,2,5.5982103,7.273324,8.123193
330,3,7.0347857,7.2702494,8.123193
331,1,5.5982103,7.2636595,8.31691
331,2,7.0347857,7.229514,8.31691
331,3,7.894999,7.221961,8.31691
332,1,7.0347857,7.2609673,5.5982103
332,2,7.894999,7.150278,5.5982103
332,3,8.245899,7.160765,5.5982103
333,1,7.894999,7.290511,7.0347857
333,2,8.245899,7.2388597,7.0347857
333,3,6.3976016,7.2796416,7.0347857
334,1,8.245899,7.2462635,7.894999
334,2,6.3976016,7.2473235,7.894999
334,3,8.742786,7.2446003,7.894999
335,1,6.3976016,7.243439,8.245899
335,2,8.742786,7.248111,8.245899
335,3,9.7478075,7.2229342,8.245899
336,1,8.742786,7.3049774,6.3976016
336,2,9.7478075,7.2192717,6.3976016
336,3,9.088798,7.2325335,6.3976016
337,1,9.7478075,7.222578,8.742786
337,2,9.088798,7.2852545,8.742786
337,3,7.5702844,7.239599,8.742786
338,1,9.088798,7.1368566,9.7478075
338,2,7.5702844,7.313124,9.7478075
338,3,5.5912967,7.264156,9.7478075
339,1,7.5702844,7.359553,9.088798
339,2,5.5912967,7.3218746,9.088798
339,3,8.528086,7.358129,9.088798
340,1,5.5912967,7.289665,7.5702844
340,2,8.528086,7.1812677,7.5702844
340,3,6.7514415,7.191891,7.5702844
341,1,8.528086,7.2300873,5.5912967
341,2,6.7514415,7.126883,5.5912967
341,3,6.1399717,7.1378746,5.5912967
342,1,6.7514415,7.2182555,8.528086
342,2,6.1399717,7.2637563,8.528086
342,3,7.400782,7.234054,8.528086
343,1,6.1399717,7.3146276,6.7514415
343,2,7.400782,7.236126,6.7514415
343,3,4.665567,7.2605443,6.7514415
344,1,7.400782,7.2829256,6.1399717
344,2,4.665567,7.193429,6.1399717
344,3,9.362437,7.229381,6.1399717
345,1,4.665567,7.2766933,7.400782
345,2,9.362437,7.2558255,7.400782
345,3,8.576226,7.27394,7.400782
346,1,9.362437,7.310196,4.665567
346,2,8.576226,7.155477,4.665567
346,3,5.929301,7.2167907,4.665567
347,1,8.576226,7.3025813,9.362437
347,2,5.929301,7.459036,9.362437
347,3,6.5163956,7.4055333,9.362437
348,1,5.929301,7.247713,8.576226
348,2,6.5163956,7.2278147,8.576226
348,3,9.192202,7.215721,8.576226
349,1,6.5163956,7.249857,5.929301
349,2,9.192202,7.1357813,5.929301
349,3,7.0927024,7.156057,5.929301
350,1,9.192202,7.2887063,6.5163956
350,2,7.0927024,7.2088404,6.5163956
350,3,8.680561,7.254856,6.5163956
351,1,7.0927024,7.238521,9.192202
351,2,8.680561,7.361094,9.192202
351,3,9.082402,7.333992,9.192202
352,1,8.680561,7.340179,7.0927024
352,2,9.082402,7.2382565,7.0927024
352,3,6.050777,7.264225,7.0927024
353,1,9.082402,7.2190995,8.680561
353,2,6.050777,7.249507,8.680561
353,3,8.888512,7.216887,8.680561
354,1,6.050777,7.298175,9.082402
354,2,8.888512,7.323172,9.082402
354,3,7.894483,7.3268156,9.082402
355,1,8.888512,7.270814,6.050777
355,2,7.894483,7.158861,6.050777
355,3,7.319973,7.1599584,6.050777
356,1,7.894483,7.237331,8.888512
356,2,7.319973,7.284948,8.888512
356,3,6.65044,7.271549,8.888512
357,1,7.319973,7.2879963,7.894483
357,2,6.65044,7.2224073,7.894483
357,3,7.8782554,7.2375236,7.894483
358,1,6.65044,7.277499,7.319973
358,2,7.8782554,7.20891,7.319973
358,3,8.465235,7.2302594,7.319973
359,1,7.8782554,7.2874866,6.65044
359,2,8.465235,7.2243347,6.65044
359,3,8.003387,7.2425213,6.65044
360,1,8.465235,7.2482076,7.8782554
360,2,8.003387,7.237661,7.8782554
360,3,8.512204,7.24289,7.8782554
361,1,8.003387,7.2329326,8.465235
361,2,8.512204,7.261916,8.465235
361,3,8.074127,7.221579,8.465235
362,1,8.512204,7.300906,8.003387
362,2,8.074127,7.253278,8.003387
362,3,7.397535,7.249714,8.003387
363,1,8.074127,7.253715,8.512204
363,2,7.397535,7.250029,8.512204
363,3,5.619418,7.231149,8.512204
364,1,7.397535,7.2922025,8.074127
364,2,5.619418,7.2398643,8.074127
364,3,6.1839676,7.2388186,8.074127
365,1,5.619418,7.2852507,7.397535
365,2,6.1839676,7.217607,7.397535
365,3,5.287644,7.229787,7.397535
366,1,6.1839676,7.272843,5.619418
366,2,5.287644,7.1684127,5.619418
366,3,6.6335206,7.19059,5.619418
367,1,5.287644,7.308436,6.1839676
367,2,6.6335206,7.2229204,6.1839676
367,3,6.3585777,7.271512,6.1839676
368,1,6.6335206,7.3319254,5.287644
368,2,6.3585777,7.2059693,5.287644
368,3,2.6903841,7.273269,5.287644
369,1,6.3585777,7.3018003,6.6335206
369,2,2.6903841,7.2290854,6.6335206
369,3,6.5653934,7.2897425,6.6335206
370,1,2.6903841,7.3110337,6.3585777
370,2,6.5653934,7.2229047,6.3585777
370,3,8.924372,7.2774386,6.3585777
371,1,6.5653934,7.397128,2.6903841
371,2,8.924372,7.2809486,2.6903841
371,3,8.7142935,7.212301,2.6903841
372,1,8.924372,7.3809094,6.5653934
372,2,8.7142935,7.2671394,6.5653934
372,3,6.9092436,7.384949,6.5653934
373,1,8.7142935,7.1734004,8.924372
373,2,6.9092436,7.3080683,8.924372
373,3,8.043735,7.2320814,8.924372
374,1,6.9092436,7.281092,8.7142935
374,2,8.043735,7.2950983,8.7142935
374,3,7.591381,7.2504134,8.7142935
375,1,8.043735,7.294442,6.9092436
375,2,7.591381,7.1745324,6.9092436
375,3,5.276918,7.2114177,6.9092436
376,1,7.591381,7.2477717,8.043735
376,2,5.276918,7.2168603,8.043735
376,3,9.119098,7.2229853,8.043735
377,1,5.276918,7.2866607,7.591381
377,2,9.119098,7.237108,7.591381
377,3,7.9621186,7.2485356,7.591381
378,1,9.119098,7.274764,5.276918
378,2,7.9621186,7.1531143,5.276918
378,3,7.8583493,7.183021,5.276918
379,1,7.9621186,7.2418065,9.119098
379,2,7.8583493,7.359543,9.119098
379,3,8.629665,7.32557,9.119098
380,1,7.8583493,7.2924933,7.9621186
380,2,8.629665,7.227807,7.9621186
380,3,7.133436,7.2411036,7.9621186
381,1,8.629665,7.266192,7.8583493
381,2,7.133436,7.212331,7.8583493
381,3,9.608162,7.221632,7.8583493
382,1,7.133436,7.247871,8.629665
382,2,9.608162,7.256988,8.629665
382,3,7.7573833,7.241386,8.629665
383,1,9.608162,7.3072915,7.133436
383,2,7.7573833,7.223531,7.133436
383,3,6.564284,7.2375827,7.133436
384,1,7.7573833,7.1705413,9.608162
384,2,6.564284,7.3288236,9.608162
384,3,6.8803334,7.29194,9.608162
385,1,6.564284,7.342348,7.7573833
385,2,6.8803334,7.241788,7.7573833
385,3,6.969323,7.2527447,7.7573833
386,1,6.8803334,7.262318,6.564284
386,2,6.969323,7.181497,6.564284
386,3,8.016464,7.1926193,6.564284
387,1,6.969323,7.2863255,6.8803334
387,2,8.016464,7.2340336,6.8803334
387,3,7.4499054,7.2602024,6.8803334
388,1,8.016464,7.293156,6.969323
388,2,7.4499054,7.2488055,6.969323
388,3,8.4556265,7.276912,6.969323
389,1,7.4499054,7.226108,8.016464
389,2,8.4556265,7.2488303,8.016464
389,3,7.587257,7.218691,8.016464
390,1,8.4556265,7.306073,7.4499054
390,2,7.587257,7.257417,7.4499054
390,3,8.015761,7.263213,7.4499054
391,1,7.587257,7.224462,8.4556265
391,2,8.015761,7.251228,8.4556265
391,3,7.8325577,7.210854,8.4556265
392,1,8.015761,7.3117704,7.587257
392,2,7.8325577,7.2488074,7.587257
392,3,9.025838,7.254832,7.587257
393,1,7.8325577,7.257182,8.015761
393,2,9.025838,7.2248797,8.015761
393,3,5.1098447,7.224643,8.015761
394,1,9.025838,7.2839265,7.8325577
394,2,5.1098447,7.2407804,7.8325577
394,3,8.661707,7.2427053,7.8325577
395,1,5.1098447,7.267004,9.025838
395,2,8.661707,7.321919,9.025838
395,3,8.078459,7.3082185,9.025838
396,1,8.661707,7.2532434,5.1098447
396,2,8.078459,7.1131887,5.1098447
396,3,7.7136636,7.1239433,5.1098447
397,1,8.078459,7.2212806,8.661707
397,2,7.7136636,7.256991,8.661707
397,3,5.451198,7.2329345,8.661707
398,1,7.7136636,7.2563496,8.078459
398,2,5.451198,7.204616,8.078459
398,3,6.828961,7.223699,8.078459
399,1,5.451198,7.2746477,7.7136636
399,2,6.828961,7.2181244,7.7136636
399,3,7.8368735,7.2347493,7.7136636
400,1,6.828961,7.256795,5.451198
400,2,7.8368735,7.1368675,5.451198
400,3,8.270927,7.166554,5.451198
401,1,7.8368735,7.298265,6.828961
401,2,8.270927,7.237388,6.828961
401,3,5.068583,7.2836127,6.828961
402,1,8.270927,7.2421303,7.8368735
402,2,5.068583,7.256993,7.8368735
402,3,7.2726607,7.2441916,7.8368735
403,1,5.068583,7.234097,8.270927
403,2,7.2726607,7.2541084,8.270927
403,3,0.20300454,7.2141204,8.270927
404,1,7.2726607,7.2636385,5.068583
404,2,0.20300454,7.119747,5.068583
404,3,8.227011,7.1524134,5.068583
405,1,0.20300454,7.2844276,7.2726607
405,2,8.227011,7.2463493,7.2726607
405,3,6.197264,7.2829647,7.2726607
406,1,8.227011,7.590703,0.20300454
406,2,6.197264,7.5532646,0.20300454
406,3,2.5272439,7.1018753,0.20300454
407,1,6.197264,7.4667745,8.227011
407,2,2.5272439,7.178983,8.227011
407,3,8.738944,7.239508,8.227011
408,1,2.5272439,7.241357,6.197264
408,2,8.738944,7.0656505,6.197264
408,3,5.331164,7.224967,6.197264
409,1,8.738944,7.4301605,2.5272439
409,2,5.331164,7.276104,2.5272439
409,3,5.3412237,7.241497,2.5272439
410,1,5.331164,7.3716245,8.738944
410,2,5.3412237,7.3299036,8.738944
410,3,6.4050565,7.278276,8.738944
411,1,5.3412237,7.2862625,5.331164
411,2,6.4050565,7.119598,5.331164
411,3,7.0654073,7.2135196,5.331164
412,1,6.4050565,7.3034096,5.3412237
412,2,7.0654073,7.1518416,5.3412237
412,3,7.0906696,7.2566853,5.3412237
413,1,7.0654073,7.3427477,6.4050565
413,2,7.0906696,7.241905,6.4050565
413,3,7.612295,7.3342824,6.4050565
414,1,7.0906696,7.296011,7.0654073
414,2,7.612295,7.263966,7.0654073
414,3,2.0829191,7.2948766,7.0654073
415,1,7.612295,7.290523,7.0906696
415,2,2.0829191,7.254887,7.0906696
415,3,5.778803,7.2684746,7.0906696
416,1,2.0829191,7.268472,7.612295
416,2,5.778803,7.252031,7.612295
416,3,7.199986,7.2472715,7.612295
417,1,5.778803,7.4468927,2.0829191
417,2,7.199986,7.347523,2.0829191
417,3,7.3602943,7.1726584,2.0829191
418,1,7.199986,7.464763,5.778803
418,2,7.3602943,7.293694,5.778803
418,3,6.666611,7.451202,5.778803
419,1,7.3602943,7.375901,7.199986
419,2,6.666611,7.352879,7.199986
419,3,7.867356,7.402559,7.199986
420,1,6.666611,7.2782483,7.3602943
420,2,7.867356,7.25445,7.3602943
420,3,8.577925,7.2732096,7.3602943
421,1,7.867356,7.287881,6.666611
421,2,8.577925,7.210603,6.666611
421,3,7.9008102,7.2513595,6.666611
422,1,8.577925,7.237687,7.867356
422,2,7.9008102,7.2453995,7.867356
422,3,8.090749,7.2261724,7.867356
423,1,7.9008102,7.238907,8.577925
423,2,8.090749,7.2791443,8.577925
423,3,5.87631,7.230032,8.577925
424,1,8.090749,7.309874,7.9008102
424,2,5.87631,7.255105,7.9008102
424,3,7.812714,7.2535973,7.9008102
425,1,5.87631,7.2679963,8.090749
425,2,7.812714,7.228096,8.090749
425,3,10.143845,7.225383,8.090749
426,1,7.812714,7.281701,5.87631
426,2,10.143845,7.1865025,5.87631
426,3,7.2481484,7.1958885,5.87631
427,1,10.143845,7.251801,7.812714
427,2,7.2481484,7.2347865,7.812714
427,3,8.650824,7.250122,7.812714
428,1,7.2481484,6.9874372,10.143845
428,2,8.650824,7.3368626,10.143845
428,3,7.2875633,7.172352,10.143845
429,1,8.650824,7.3636317,7.2481484
429,2,7.2875633,7.2184954,7.2481484
429,3,8.35062,7.2415648,7.2481484
430,1,7.2875633,7.2269926,8.650824
430,2,8.35062,7.214173,8.650824
430,3,8.541596,7.219997,8.650824
431,1,8.35062,7.294352,7.2875633
431,2,8.541596,7.203335,7.2875633
431,3,4.239985,7.227341,7.2875633
432,1,8.541596,7.232037,8.35062
432,2,4.239985,7.218042,8.35062
432,3,9.069726,7.2212257,8.35062
433,1,4.239985,7.2643385,8.541596
433,2,9.069726,7.259798,8.541596
433,3,7.3094816,7.2456884,8.541596
434,1,9.069726,7.2488465,4.239985
434,2,7.3094816,7.0759115,4.239985
434,3,7.4993815,7.0990415,4.239985
435,1,7.3094816,7.2472205,9.069726
435,2,7.4993815,7.322725,9.069726
435,3,6.942849,7.3180375,9.069726
436,1,7.4993815,7.2623997,7.3094816
436,2,6.942849,7.1647973,7.3094816
436,3,-0.6584103,7.2114115,7.3094816
437,1,6.942849,7.2630825,7.4993815
437,2,-0.6584103,7.206828,7.4993815
437,3,9.3926735,7.2368402,7.4993815
438,1,-0.6584103,7.29277,6.942849
438,2,9.3926735,7.222018,6.942849
438,3,9.002246,7.256097,6.942849
439,1,9.3926735,7.851659,-0.6584103
439,2,9.002246,7.6653557,-0.6584103
439,3,9.207383,7.116586,-0.6584103
440,1,9.002246,7.4318104,9.3926735
440,2,9.207383,7.156881,9.3926735
440,3,6.796032,7.1024103,9.3926735
441,1,9.207383,6.8752427,9.002246
441,2,6.796032,6.852462,9.002246
441,3,9.16817,6.923361,9.002246
442,1,6.796032,7.233075,9.207383
442,2,9.16817,7.1965184,9.207383
442,3,6.2627625,7.2711325,9.207383
443,1,9.16817,7.2188206,6.796032
443,2,6.2627625,7.050628,6.796032
443,3,5.4764833,7.137633,6.796032
444,1,6.2627625,7.267304,9.16817
444,2,5.4764833,7.315796,9.16817
444,3,10.068936,7.3374405,9.16817
445,1,5.4764833,7.289045,6.2627625
445,2,10.068936,7.180867,6.2627625
445,3,8.21298,7.189088,6.2627625
446,1,10.068936,7.2814636,5.4764833
446,2,8.21298,7.1661353,5.4764833
446,3,6.8782005,7.2098317,5.4764833
447,1,8.21298,7.096662,10.068936
447,2,6.8782005,7.4342985,10.068936
447,3,6.1189446,7.2762814,10.068936
448,1,6.8782005,7.3175383,8.21298
448,2,6.1189446,7.226298,8.21298
448,3,7.726682,7.246099,8.21298
449,1,6.1189446,7.2562647,6.8782005
449,2,7.726682,7.1496286,6.8782005
449,3,5.2039924,7.177485,6.8782005
450,1,7.726682,7.2748404,6.1189446
450,2,5.2039924,7.1870465,6.1189446
450,3,6.4780746,7.217079,6.1189446
451,1,5.2039924,7.2597656,7.726682
451,2,6.4780746,7.250969,7.726682
451,3,4.9785347,7.2665644,7.726682
452,1,6.4780746,7.3144217,5.2039924
452,2,4.9785347,7.182599,5.2039924
452,3,7.1712155,7.2268248,5.2039924
453,1,4.9785347,7.294394,6.4780746
453,2,7.1712155,7.2095623,6.4780746
453,3,8.974132,7.270593,6.4780746
454,1,7.1712155,7.3317175,4.9785347
454,2,8.974132,7.1859384,4.9785347
454,3,6.116603,7.2636223,4.9785347
455,1,8.974132,7.2803545,7.1712155
455,2,6.116603,7.2596126,7.1712155
455,3,7.642344,7.2878733,7.1712155
456,1,6.116603,7.22476,8.974132
456,2,7.642344,7.3490853,8.974132
